Sample,pos,rate
14970000,adjective,1.1532341444523846
14970000,noun,0.8600360301955368
14970000,other,1.134090299635461
14970000,verb,1.1145987074837018
14980000,adjective,1.0797167179827787
14980000,noun,0.8581535215212626
14980000,other,1.1969069659073155
14980000,verb,1.175306605599999
14990000,adjective,1.2021996075548653
14990000,noun,0.8486546592288716
14990000,other,1.0836858747438296
14990000,verb,1.1064945523686336
15000000,adjective,1.131712157687003
15000000,noun,0.8439712354322643
15000000,other,1.168160851418581
15000000,verb,1.1628865054171078
15010000,adjective,1.2231547555164966
15010000,noun,0.8153843424340945
15010000,other,1.1358397715301223
15010000,verb,1.1431158815116904
15020000,adjective,1.0503788296477665
15020000,noun,0.848220880013793
15020000,other,1.0931907243097796
15020000,verb,1.2659656661326175
15030000,adjective,1.1311417349750221
15030000,noun,0.8622263377783805
15030000,other,1.1938749895559178
15030000,verb,1.1121119108134139
15040000,adjective,1.0739998568002287
15040000,noun,0.9228615154760753
15040000,other,1.1264190490850137
15040000,verb,1.0558974060561608
15050000,adjective,1.1367306393664978
15050000,noun,0.8707861736198015
15050000,other,0.9501406244412793
15050000,verb,1.1716830180161542
15060000,adjective,1.1097828336360422
15060000,noun,0.861773965956942
15060000,other,1.035534527787476
15060000,verb,1.1914009327082593
15070000,adjective,1.106164251947395
15070000,noun,0.8852307984072213
15070000,other,1.2344963292936932
15070000,verb,1.0711007409933342
15080000,adjective,1.1775648392670535
15080000,noun,0.8624866670977133
15080000,other,1.1156944998001364
15080000,verb,1.0894265499235836
15090000,adjective,1.1306581669976392
15090000,noun,0.8609229354221902
15090000,other,0.9865118227787119
15090000,verb,1.1883054500781753
15100000,adjective,1.1257534379116558
15100000,noun,0.8279339828813757
15100000,other,1.178361689017511
15100000,verb,1.2028878133998555
15110000,adjective,1.1678308658247458
15110000,noun,0.8328854724862133
15110000,other,1.0714039320092053
15110000,verb,1.1840271868797774
15120000,adjective,1.1177716148660972
15120000,noun,0.8233724109623711
15120000,other,1.180799264025551
15120000,verb,1.2211281231407658
15130000,adjective,1.076016366039171
15130000,noun,0.8589950992023356
15130000,other,1.1371709617466732
15130000,verb,1.1982260061904961
15140000,adjective,1.1242980596676226
15140000,noun,0.8450266239692589
15140000,other,1.1654426785082062
15140000,verb,1.1692902795467803
15150000,adjective,1.0104252046225495
15150000,noun,0.888449411957882
15150000,other,1.1726677079029977
15150000,verb,1.187320855059544
15160000,adjective,1.2140342280021195
15160000,noun,0.791965527626366
15160000,other,1.1303119380951034
15160000,verb,1.209131327722167
15170000,adjective,1.1716021886868704
15170000,noun,0.8265375983110244
15170000,other,1.2431971806147872
15170000,verb,1.1345522592649415
15180000,adjective,1.1227500342283974
15180000,noun,0.9151520808361933
15180000,other,0.935496086390616
15180000,verb,1.0887322711678458
15190000,adjective,1.0831189481896095
15190000,noun,0.8854756933099152
15190000,other,1.1528400164429484
15190000,verb,1.1237010387043656
15200000,adjective,1.1206847877408874
15200000,noun,0.8297898499020949
15200000,other,1.1150977781575584
15200000,verb,1.2261471194846798
15210000,adjective,1.0835662573301839
15210000,noun,0.7843435868985431
15210000,other,1.0694794781112822
15210000,verb,1.3871755536256538
15220000,adjective,1.1815509788427259
15220000,noun,0.8072135803215601
15220000,other,1.0717554289380293
15220000,verb,1.2288713719538689
15230000,adjective,1.145634353989356
15230000,noun,0.8505122790605911
15230000,other,1.3519070277968008
15230000,verb,1.0684886295039417
15240000,adjective,1.1409695283692562
15240000,noun,0.8398596395543013
15240000,other,1.0902680645654121
15240000,verb,1.1898555940195357
15250000,adjective,1.2036982690035696
15250000,noun,0.8169812107133427
15250000,other,1.2676926033964047
15250000,verb,1.1139473193839695
15260000,adjective,1.1344245077384363
15260000,noun,0.8541141351566119
15260000,other,1.007741051333092
15260000,verb,1.1926580761050856
15270000,adjective,1.1518593721018007
15270000,noun,0.807826809127092
15270000,other,0.9769451257085611
15270000,verb,1.292308323625622
15280000,adjective,1.2500597624408916
15280000,noun,0.8514337613651848
15280000,other,1.0351806604059026
15280000,verb,1.0660340647446573
15290000,adjective,1.136582046134286
15290000,noun,0.8875715724602834
15290000,other,1.2077590072477817
15290000,verb,1.0426191888622698
15300000,adjective,1.151386696455698
15300000,noun,0.8562624784518387
15300000,other,1.1489233397412963
15300000,verb,1.1201295902350106
15310000,adjective,1.1823736969801943
15310000,noun,0.8663777506128383
15310000,other,1.186825091051382
15310000,verb,1.0503482567557811
15320000,adjective,1.2322954439406546
15320000,noun,0.8243419475477637
15320000,other,1.1903340901824457
15320000,verb,1.0934897046402818
15330000,adjective,1.1891270199754869
15330000,noun,0.8434166543070669
15330000,other,1.1572723159178304
15330000,verb,1.1068021010939866
15340000,adjective,1.1453806008668137
15340000,noun,0.8437650369615062
15340000,other,1.3952287691677048
15340000,verb,1.0692421138659545
15350000,adjective,1.2191900246071874
15350000,noun,0.8055957343863714
15350000,other,0.9893449331056723
15350000,verb,1.2213887305358597
15360000,adjective,1.125202214532491
15360000,noun,0.8351277554474418
15360000,other,1.2269437814082917
15360000,verb,1.1697558316669432
15370000,adjective,1.1252718558845696
15370000,noun,0.8561096668162685
15370000,other,0.9839884394435252
15370000,verb,1.206102116058318
15380000,adjective,1.2476299128422288
15380000,noun,0.8643355269070851
15380000,other,1.144858403260435
15380000,verb,1.0002491373144529
15390000,adjective,1.1691360270294266
15390000,noun,0.8876548026000458
15390000,other,1.1451165937467214
15390000,verb,1.0296811410733273
15400000,adjective,1.1125460791113901
15400000,noun,0.8760986193191546
15400000,other,1.0448388417154395
15400000,verb,1.151946329225577
15410000,adjective,1.1547905566791932
15410000,noun,0.8302648637099114
15410000,other,1.0766223576223686
15410000,verb,1.2021786780964452
15420000,adjective,1.1772285780299792
15420000,noun,0.8496886264656334
15420000,other,0.9423147969545507
15420000,verb,1.1802374754579117
15430000,adjective,1.1611594461707841
15430000,noun,0.8747954614746589
15430000,other,1.149746228932225
15430000,verb,1.066408358550204
15440000,adjective,1.2365205128417243
15440000,noun,0.8350611102490745
15440000,other,0.9618776460708475
15440000,verb,1.1441492339744719
15450000,adjective,1.1655249899058262
15450000,noun,0.8485583517489929
15450000,other,1.076925803645742
15450000,verb,1.1481704893618496
15460000,adjective,1.2084332098393258
15460000,noun,0.7485875115104391
15460000,other,1.5477716420247951
15460000,verb,1.1695246998974307
15470000,adjective,1.220908756058548
15470000,noun,0.8295098193927372
15470000,other,1.1853121800484734
15470000,verb,1.0953884263228777
15480000,adjective,1.126685605538576
15480000,noun,0.8763894588817611
15480000,other,1.0217279249083866
15480000,verb,1.1443000968712753
15490000,adjective,1.192748081604151
15490000,noun,0.796014065899554
15490000,other,1.1007031897638453
15490000,verb,1.2327923651173047
15500000,adjective,1.0753494834480506
15500000,noun,0.8280782104391408
15500000,other,1.0201150263365686
15500000,verb,1.3117122863706823
15510000,adjective,1.1189543644261744
15510000,noun,0.8296765131998937
15510000,other,1.4156623830569104
15510000,verb,1.1229469869305224
15520000,adjective,1.1857462155404266
15520000,noun,0.835594842727057
15520000,other,1.2308964726861336
15520000,verb,1.1027654149997093
15530000,adjective,1.1307802004003857
15530000,noun,0.7994819670768881
15530000,other,1.0270394956633342
15530000,verb,1.316590725687942
15540000,adjective,1.1685319463075177
15540000,noun,0.8049401403097547
15540000,other,1.299699056610691
15540000,verb,1.1681592445495503
15550000,adjective,1.056554906924392
15550000,noun,0.8654157729516329
15550000,other,1.0951967428570495
15550000,verb,1.2187687892940304
15560000,adjective,1.0307361353149926
15560000,noun,0.8523219079638664
15560000,other,1.2134007528773487
15560000,verb,1.2352621998057547
15570000,adjective,1.1901606892228915
15570000,noun,0.8353005259450766
15570000,other,1.13200562051735
15570000,verb,1.133391987869283
15580000,adjective,1.0416808933559887
15580000,noun,0.853813737522876
15580000,other,1.4173507655615583
15580000,verb,1.1486787174510646
15590000,adjective,1.0766111028343173
15590000,noun,0.898094987792317
15590000,other,1.3337881345916802
15590000,verb,1.0379470248746963
15600000,adjective,1.1630296876149473
15600000,noun,0.8591084203082301
15600000,other,1.08175122132399
15600000,verb,1.1246505790265988
15610000,adjective,1.131580463179937
15610000,noun,0.8941838491274339
15610000,other,1.0911259581071477
15610000,verb,1.0734652727303449
15620000,adjective,1.2355554423417145
15620000,noun,0.8593693456142479
15620000,other,1.1134940664268844
15620000,verb,1.0356331264546552
15630000,adjective,1.1126952471324132
15630000,noun,0.817971187021768
15630000,other,1.5545844444697108
15630000,verb,1.1081138913226178
15640000,adjective,1.157038651411634
15640000,noun,0.8443888653173302
15640000,other,1.264125175280238
15640000,verb,1.101304301529467
15650000,adjective,1.1532538624718012
15650000,noun,0.8551480940679308
15650000,other,1.2816057348470902
15650000,verb,1.0742391744003643
15660000,adjective,1.1286486427677194
15660000,noun,0.837665695979448
15660000,other,1.1242053819278972
15660000,verb,1.1961879452693767
15670000,adjective,1.1431831420051557
15670000,noun,0.8357992750913605
15670000,other,1.1990230467078888
15670000,verb,1.158817412746066
15680000,adjective,1.2642958542846165
15680000,noun,0.8452980351926939
15680000,other,0.9551706421057671
15680000,verb,1.0931375128619534
15690000,adjective,1.1873895719446805
15690000,noun,0.8641524629990229
15690000,other,1.1732391865450267
15690000,verb,1.0549281628337313
15700000,adjective,1.1524623764875652
15700000,noun,0.9044315648940199
15700000,other,1.0019611149141736
15700000,verb,1.058665123216292
15710000,adjective,1.191484751972881
15710000,noun,0.8359769137361078
15710000,other,1.1893014745236545
15710000,verb,1.1103364734798316
15720000,adjective,1.137500102952562
15720000,noun,0.9016036826373282
15720000,other,1.133504889563037
15720000,verb,1.0350859794979939
15730000,adjective,1.0668771123374376
15730000,noun,0.8590282565383309
15730000,other,1.3088854299417927
15730000,verb,1.1477259516958986
15740000,adjective,1.0993866442868712
15740000,noun,0.8525378469563056
15740000,other,1.319297629623391
15740000,verb,1.1244980173728771
15750000,adjective,1.178279589808764
15750000,noun,0.8602808858596479
15750000,other,0.9808345910758474
15750000,verb,1.1410350205321833
15760000,adjective,1.1193520169152167
15760000,noun,0.8724326520534242
15760000,other,1.0954292160188313
15760000,verb,1.135477516850241
15770000,adjective,1.1930882204742808
15770000,noun,0.7896421851022941
15770000,other,1.246050832172578
15770000,verb,1.196295364992257
15780000,adjective,1.1859071068540954
15780000,noun,0.8682127722056596
15780000,other,1.139457718214237
15780000,verb,1.058919199734426
15790000,adjective,1.089767309256772
15790000,noun,0.8455272512781706
15790000,other,1.1204235432979484
15790000,verb,1.2207005610492623
15800000,adjective,1.1759559044142904
15800000,noun,0.8663300312515524
15800000,other,1.2091535535094378
15800000,verb,1.049475309847185
15810000,adjective,1.112549581453712
15810000,noun,0.8796335851178734
15810000,other,1.0036973703153134
15810000,verb,1.158151877847713
15820000,adjective,1.152224726572696
15820000,noun,0.8125582317428683
15820000,other,1.1610982355195563
15820000,verb,1.216415743950459
15830000,adjective,1.167496866044556
15830000,noun,0.822955668400651
15830000,other,1.2739619352359024
15830000,verb,1.1364626431734304
15840000,adjective,1.140353876321193
15840000,noun,0.8474384785250837
15840000,other,1.2014754532323373
15840000,verb,1.1339567600800917
15850000,adjective,1.2365753095946903
15850000,noun,0.847135985272255
15850000,other,1.2554362778531407
15850000,verb,1.0132103660265908
15860000,adjective,1.117172474638998
15860000,noun,0.8753905510421739
15860000,other,1.10321336386624
15860000,verb,1.1282071679248984
15870000,adjective,1.1459445089581188
15870000,noun,0.8683958815331596
15870000,other,1.1870369835033978
15870000,verb,1.0844119427474623
15880000,adjective,1.1280689018708248
15880000,noun,0.8498271287180206
15880000,other,1.0357743641878523
15880000,verb,1.1995601745511653
15890000,adjective,1.1563031427165953
15890000,noun,0.8508145888448192
15890000,other,1.109468695000714
15890000,verb,1.1413591573042765
15900000,adjective,1.0874693729803695
15900000,noun,0.8346696740935069
15900000,other,1.0304658682386119
15900000,verb,1.2798697336326503
15910000,adjective,1.0670127816600032
15910000,noun,0.8924342264969227
15910000,other,1.2641031432938634
15910000,verb,1.085730649441667
15920000,adjective,1.0845432069944645
15920000,noun,0.8972427104715569
15920000,other,1.026125316718558
15920000,verb,1.1392663842800133
15930000,adjective,1.2147356388666055
15930000,noun,0.8102219795951116
15930000,other,0.9492455935261687
15930000,verb,1.229446852007091
15940000,adjective,1.26176090193663
15940000,noun,0.8076630785653799
15940000,other,1.3138638814578558
15940000,verb,1.0575225038210212
15950000,adjective,1.127423457692235
15950000,noun,0.8190503856151541
15950000,other,1.1595672418212608
15950000,verb,1.2283133207583206
15960000,adjective,1.1555930047113048
15960000,noun,0.8495398827798897
15960000,other,1.2223717385941086
15960000,verb,1.1055174827417857
15970000,adjective,1.18478336931911
15970000,noun,0.8126835833273874
15970000,other,1.0398925975945874
15970000,verb,1.2238934591004107
15980000,adjective,1.2678468201581155
15980000,noun,0.7911138786559752
15980000,other,0.9272468324388374
15980000,verb,1.2249073203448666
15990000,adjective,1.1488379280357075
15990000,noun,0.8736660439719347
15990000,other,1.2452531240534748
15990000,verb,1.0486986172929973
16000000,adjective,1.0556533443112157
16000000,noun,0.8292963206577937
16000000,other,1.370928245342315
16000000,verb,1.2069622334667895
16010000,adjective,1.0822795552187987
16010000,noun,0.897364657516991
16010000,other,1.1433938822584309
16010000,verb,1.100308886855801
16020000,adjective,1.2063110744188827
16020000,noun,0.8522030181320549
16020000,other,1.2173685355207964
16020000,verb,1.0470389318529103
16030000,adjective,1.1738556442681576
16030000,noun,0.8272809915744238
16030000,other,1.1829713673320967
16030000,verb,1.1515262407608582
16040000,adjective,1.1613828444018752
16040000,noun,0.8240535027974275
16040000,other,1.0212194827934127
16040000,verb,1.2289821580559244
16050000,adjective,1.1186036875117742
16050000,noun,0.8551760736384181
16050000,other,1.0805592052966135
16050000,verb,1.181540352934481
16060000,adjective,1.1378961509924403
16060000,noun,0.8353395311772368
16060000,other,1.0573185565932857
16060000,verb,1.2151671556515475
16070000,adjective,1.1176406360825824
16070000,noun,0.9533116712614699
16070000,other,0.8535181111959123
16070000,verb,1.0343247177619823
16080000,adjective,1.1937461752875949
16080000,noun,0.863370405032155
16080000,other,1.020701532043044
16080000,verb,1.1034131099979518
16090000,adjective,1.131066457928987
16090000,noun,0.9103474247161056
16090000,other,1.2653783167623216
16090000,verb,0.9754427509347053
16100000,adjective,1.0756612351876527
16100000,noun,0.8963229567148163
16100000,other,1.1811301682353186
16100000,verb,1.096558477021866
16110000,adjective,1.0539557854262585
16110000,noun,0.8345062669433146
16110000,other,1.149279752914071
16110000,verb,1.2743360167876863
16120000,adjective,1.1718767395418377
16120000,noun,0.8783441603233503
16120000,other,1.2178281030277904
16120000,verb,1.0228963802826905
16130000,adjective,1.11712690664374
16130000,noun,0.8320728246052964
16130000,other,1.1105235794950408
16130000,verb,1.226242201385165
16140000,adjective,1.1797400759540948
16140000,noun,0.8776803872820632
16140000,other,0.9820929974090465
16140000,verb,1.0986505246669196
16150000,adjective,1.188533142620412
16150000,noun,0.7797407691054363
16150000,other,1.1559983222118655
16150000,verb,1.2556837747132954
16160000,adjective,1.1991470435054938
16160000,noun,0.8433880559102483
16160000,other,1.123608908980049
16160000,verb,1.1079846878663975
16170000,adjective,1.132210100840894
16170000,noun,0.8661550442783725
16170000,other,1.065853456287666
16170000,verb,1.1467084328094812
16180000,adjective,1.1938557686895581
16180000,noun,0.8312183279361203
16180000,other,1.148364822438424
16180000,verb,1.1331979416831661
16190000,adjective,0.9758015867274302
16190000,noun,0.9197581920324136
16190000,other,1.1673651726411203
16190000,verb,1.15340390499791
16200000,adjective,1.1311697930062647
16200000,noun,0.8531874613144353
16200000,other,1.1494870911949677
16200000,verb,1.1486147236915054
16210000,adjective,1.099602581125922
16210000,noun,0.8154657417570773
16210000,other,1.2881157383029593
16210000,verb,1.221243517068047
16220000,adjective,1.233286531193414
16220000,noun,0.8119111212239453
16220000,other,1.2224782354745185
16220000,verb,1.1100253619982945
16230000,adjective,1.200434618973077
16230000,noun,0.8379365602560732
16230000,other,1.2469355417222316
16230000,verb,1.0760570325972891
16240000,adjective,1.1905067409654244
16240000,noun,0.7483963000744962
16240000,other,1.3361070466956593
16240000,verb,1.2632325120727226
16250000,adjective,1.1917302870675321
16250000,noun,0.8049326147151525
16250000,other,1.101798872511302
16250000,verb,1.2127916841472683
16260000,adjective,1.2252684839817094
16260000,noun,0.8836830660134293
16260000,other,0.9846362854455433
16260000,verb,1.0353068952190534
16270000,adjective,1.1409431972199184
16270000,noun,0.8807344413089606
16270000,other,1.1207765030357026
16270000,verb,1.0843172899556799
16280000,adjective,1.1281970773972925
16280000,noun,0.8445311894059567
16280000,other,0.9774337174023253
16280000,verb,1.232156861559043
16290000,adjective,1.2075732508067145
16290000,noun,0.8531073878222994
16290000,other,1.2100468070652217
16290000,verb,1.0461599220116367
16300000,adjective,1.1723610309951211
16300000,noun,0.824172901257938
16300000,other,1.2565256054604574
16300000,verb,1.1345626117706749
16310000,adjective,1.2002144560939523
16310000,noun,0.8582908272697328
16310000,other,1.3570111625895542
16310000,verb,0.9904793469650274
16320000,adjective,1.239000353507901
16320000,noun,0.7780238794449802
16320000,other,1.3836614622081493
16320000,verb,1.1261212010098614
16330000,adjective,1.2481219844290412
16330000,noun,0.8394442240648996
16330000,other,1.017514297009149
16330000,verb,1.102118545724697
16340000,adjective,1.1697359385543264
16340000,noun,0.7909978108123545
16340000,other,1.0995470466353388
16340000,verb,1.269364897038268
16350000,adjective,1.2332041692851234
16350000,noun,0.8470779399053066
16350000,other,1.1020892877817245
16350000,verb,1.070665113729652
16360000,adjective,1.1946935761973303
16360000,noun,0.845546782643435
16360000,other,1.1775107925279005
16360000,verb,1.0888346200966332
16370000,adjective,1.2470931628289652
16370000,noun,0.8219839550394674
16370000,other,1.0673370899765902
16370000,verb,1.1262870087995955
16380000,adjective,1.1276260434364525
16380000,noun,0.800201400366704
16380000,other,1.3374142463549783
16380000,verb,1.2095377263987332
16390000,adjective,1.1073528274219409
16390000,noun,0.8487493886588534
16390000,other,1.1588670086633386
16390000,verb,1.1810114247229315
16400000,adjective,1.2033556227968454
16400000,noun,0.8389842514637292
16400000,other,1.1211327006124319
16400000,verb,1.1145891786627635
16410000,adjective,1.1949603543890959
16410000,noun,0.814310133491678
16410000,other,1.39016235188403
16410000,verb,1.086550167287632
16420000,adjective,1.2420185317079833
16420000,noun,0.7938983776581262
16420000,other,1.2309193936837084
16420000,verb,1.1395728421790727
16430000,adjective,1.098518960721318
16430000,noun,0.8665249987863954
16430000,other,1.0374883955683571
16430000,verb,1.1916922564476893
16440000,adjective,1.0484637811328918
16440000,noun,0.8705425833038105
16440000,other,1.336458408490413
16440000,verb,1.1309616266893934
16450000,adjective,1.2741600120896608
16450000,noun,0.8419909706900658
16450000,other,0.9055875305854078
16450000,verb,1.1076737816596123
16460000,adjective,1.1617118485209477
16460000,noun,0.8410106798201054
16460000,other,1.1787298136988806
16460000,verb,1.1340849844934493
16470000,adjective,1.1728495885505705
16470000,noun,0.8689971240704367
16470000,other,1.2272545724497843
16470000,verb,1.040252957223569
16480000,adjective,1.188179802248314
16480000,noun,0.8162193862548536
16480000,other,1.3719342221675104
16480000,verb,1.095730958968343
16490000,adjective,1.0845556008751882
16490000,noun,0.8858404419431047
16490000,other,1.023324160322454
16490000,verb,1.1667011827652423
16500000,adjective,1.1010472067982529
16500000,noun,0.8425121960307814
16500000,other,1.3341257135020765
16500000,verb,1.1408043446829759
16510000,adjective,1.0353216373300798
16510000,noun,0.9336808273890298
16510000,other,1.210021663089352
16510000,verb,1.0427116643197718
16520000,adjective,1.210761786491395
16520000,noun,0.804835930265803
16520000,other,1.0889842423493818
16520000,verb,1.1972241585033674
16530000,adjective,1.1360583312483448
16530000,noun,0.8723317720116482
16530000,other,1.317930334060378
16530000,verb,1.0399512708258403
16540000,adjective,1.2020671693773437
16540000,noun,0.8662465056429447
16540000,other,0.9834584770413015
16540000,verb,1.1009182304997782
16550000,adjective,1.1023546299889082
16550000,noun,0.8715357925856119
16550000,other,1.1271700652760996
16550000,verb,1.144552400336808
16560000,adjective,1.0665181722117953
16560000,noun,0.9429893000176583
16560000,other,0.9401815179607642
16560000,verb,1.0824017269295367
16570000,adjective,0.9646944615616626
16570000,noun,0.8895567823709812
16570000,other,1.223501842344709
16570000,verb,1.215674915222447
16580000,adjective,1.1101205918271009
16580000,noun,0.9231800762729335
16580000,other,1.0192976148825372
16580000,verb,1.054195940321786
16590000,adjective,1.1744095456134829
16590000,noun,0.8921575690031555
16590000,other,0.9234482554467006
16590000,verb,1.0912743294597607
16600000,adjective,1.1546317155789194
16600000,noun,0.8557466302169237
16600000,other,1.3281008620734243
16600000,verb,1.0550912389560028
16610000,adjective,1.0832208580471443
16610000,noun,0.821003856388387
16610000,other,1.0818506343440069
16610000,verb,1.2981145835408632
16620000,adjective,1.0810451482174894
16620000,noun,0.8817745030636004
16620000,other,1.1162255518376103
16620000,verb,1.147330583195745
16630000,adjective,1.1642389250635727
16630000,noun,0.8036088301800578
16630000,other,1.0799096308470983
16630000,verb,1.252830997538685
16640000,adjective,1.1741794726151804
16640000,noun,0.8519127426049278
16640000,other,1.296622041705559
16640000,verb,1.0541874952404804
16650000,adjective,1.159849040559162
16650000,noun,0.8401372754471349
16650000,other,1.138543309862547
16650000,verb,1.152177427830451
16660000,adjective,1.1643793269025355
16660000,noun,0.775073785548634
16660000,other,1.0439264788643736
16660000,verb,1.331523237096897
16670000,adjective,1.2196037426721917
16670000,noun,0.8501710256680505
16670000,other,1.1270748265407524
16670000,verb,1.0692253703172592
16680000,adjective,1.1831102461361978
16680000,noun,0.8638216354890009
16680000,other,1.2392776393453986
16680000,verb,1.0371189583214186
16690000,adjective,1.1271153862976186
16690000,noun,0.8317599943087112
16690000,other,1.164991675597962
16690000,verb,1.1972399633698985
16700000,adjective,1.1925521666542958
16700000,noun,0.8558652038455359
16700000,other,0.9759589010583442
16700000,verb,1.1377826393780486
16710000,adjective,1.142671209198029
16710000,noun,0.7860633884222402
16710000,other,1.1740534930848698
16710000,verb,1.2835567756988489
16720000,adjective,1.1338763266815246
16720000,noun,0.8276400713839099
16720000,other,1.1616229805601195
16720000,verb,1.2007781791060503
16730000,adjective,1.1594466529411562
16730000,noun,0.818340994593271
16730000,other,1.386032217385439
16730000,verb,1.1164876347111712
16740000,adjective,1.2156505120228778
16740000,noun,0.8195225621582632
16740000,other,1.291892113082892
16740000,verb,1.0868323288346666
16750000,adjective,1.1760708387207757
16750000,noun,0.8156597838245175
16750000,other,0.8776616839824416
16750000,verb,1.2831101128424356
16760000,adjective,1.1192681401696347
16760000,noun,0.8779690481304995
16760000,other,1.2433940884536725
16760000,verb,1.0708742918536802
16770000,adjective,1.2349204454712939
16770000,noun,0.800597425553092
16770000,other,1.0566685435270815
16770000,verb,1.19263900398543
16780000,adjective,1.1029027317409592
16780000,noun,0.8650111163468235
16780000,other,1.0284259091327457
16780000,verb,1.1937096534974763
16790000,adjective,1.1628776389663786
16790000,noun,0.8306198926919058
16790000,other,1.0943966218488013
16790000,verb,1.1865087663221616
16800000,adjective,1.0733721904738036
16800000,noun,0.8477253625828178
16800000,other,1.1690071594759275
16800000,verb,1.2160485491579556
16810000,adjective,1.251879650332985
16810000,noun,0.8219036571411915
16810000,other,1.0950771812497235
16810000,verb,1.1116533093467105
16820000,adjective,1.1524938798282258
16820000,noun,0.8471241490108228
16820000,other,1.2184008570847864
16820000,verb,1.115818781164732
16830000,adjective,1.2092415216290902
16830000,noun,0.8130831120936766
16830000,other,1.2719700698591418
16830000,verb,1.1155893784169735
16840000,adjective,1.2067710721185616
16840000,noun,0.8296736444235495
16840000,other,1.2060229712949875
16840000,verb,1.1028182622032288
16850000,adjective,1.1602784654656446
16850000,noun,0.8488190322391795
16850000,other,1.3205122625445587
16850000,verb,1.0678124320278723
16860000,adjective,1.1003356190202362
16860000,noun,0.8822015586036966
16860000,other,0.978999909140881
16860000,verb,1.1738606448781619
16870000,adjective,1.2517745490022207
16870000,noun,0.8282547788173842
16870000,other,1.1323397605448682
16870000,verb,1.0839677932525131
16880000,adjective,1.2343503244998586
16880000,noun,0.8378477789705095
16880000,other,1.2058653134730908
16880000,verb,1.0545089333116096
16890000,adjective,1.161857650200314
16890000,noun,0.8257831641898463
16890000,other,1.421195295978789
16890000,verb,1.0843238149737333
16900000,adjective,1.0738272117555918
16900000,noun,0.8295765359339133
16900000,other,1.472085150541683
16900000,verb,1.1515022002240738
16910000,adjective,1.0899624850441376
16910000,noun,0.8718363932736547
16910000,other,1.0897595802331443
16910000,verb,1.1701682063601369
16920000,adjective,1.1064559311171132
16920000,noun,0.8409217400684738
16920000,other,1.4113856816164756
16920000,verb,1.111662832098805
16930000,adjective,1.0051002184181714
16930000,noun,0.8369045270542004
16930000,other,1.5420134012534041
16930000,verb,1.1832341988872137
16940000,adjective,1.2538216210114184
16940000,noun,0.7832489066795278
16940000,other,1.1488589918611882
16940000,verb,1.1804646671452714
16950000,adjective,1.1018672649978665
16950000,noun,0.8456985384284362
16950000,other,1.3206053760424616
16950000,verb,1.1372714309491319
16960000,adjective,1.0918439848765704
16960000,noun,0.9003528089383738
16960000,other,1.1884689880958257
16960000,verb,1.067387398080428
16970000,adjective,1.0934760906370573
16970000,noun,0.9005093202118243
16970000,other,1.2209661670194605
16970000,verb,1.0538989118444941
16980000,adjective,1.167126213276279
16980000,noun,0.8052479172381772
16980000,other,1.0686342589636397
16980000,verb,1.2498999324793025
16990000,adjective,1.1998751303124415
16990000,noun,0.8354719744095594
16990000,other,0.9687826406445141
16990000,verb,1.1798290245343295
17000000,adjective,1.146663722193378
17000000,noun,0.8545310207790908
17000000,other,1.1524303099776942
17000000,verb,1.1279531173218011
17010000,adjective,1.0937910182793995
17010000,noun,0.8699549270650391
17010000,other,1.1469138523528772
17010000,verb,1.150430508113776
17020000,adjective,1.2002687675014527
17020000,noun,0.8677318223574599
17020000,other,0.9104801402439627
17020000,verb,1.1249561584189913
17030000,adjective,1.2097605656768278
17030000,noun,0.8497506992263664
17030000,other,1.0912172760364456
17030000,verb,1.093254056988654
17040000,adjective,1.1396386580902889
17040000,noun,0.8714734249220132
17040000,other,1.0945895886345993
17040000,verb,1.1163788798478331
17050000,adjective,1.1809001854423284
17050000,noun,0.8448662859038234
17050000,other,1.202385157709426
17050000,verb,1.0963985871383066
17060000,adjective,1.0369505574439435
17060000,noun,0.8896650899217
17060000,other,1.1639348987871672
17060000,verb,1.159290838513108
17070000,adjective,1.1666068803052843
17070000,noun,0.8130935377721195
17070000,other,1.1983787263904095
17070000,verb,1.1867844642128051
17080000,adjective,1.1501048846182234
17080000,noun,0.8187040916669414
17080000,other,1.1718550731872661
17080000,verb,1.2006404538880535
17090000,adjective,1.2622805986035301
17090000,noun,0.780360949182946
17090000,other,1.0726836910848205
17090000,verb,1.2048425809608219
17100000,adjective,1.0720902027669728
17100000,noun,0.8244223774937395
17100000,other,1.3330788141900387
17100000,verb,1.2140199362911486
17110000,adjective,1.1541306235474251
17110000,noun,0.8139714888878115
17110000,other,1.310387986329765
17110000,verb,1.1587983368753243
17120000,adjective,1.1339123757137022
17120000,noun,0.8198683182254477
17120000,other,1.2201752625306288
17120000,verb,1.1982646375812647
17130000,adjective,1.224080377658227
17130000,noun,0.8056472774244221
17130000,other,1.057945491905962
17130000,verb,1.1920222410908494
17140000,adjective,1.2696891177406675
17140000,noun,0.8570157742130678
17140000,other,1.127403351634402
17140000,verb,0.9998468009609653
17150000,adjective,1.1129302867495146
17150000,noun,0.8187718693368747
17150000,other,1.2756089157745865
17150000,verb,1.2037481440019298
17160000,adjective,1.1783462357852994
17160000,noun,0.8244638527775361
17160000,other,1.310334361843673
17160000,verb,1.1086561680554023
17170000,adjective,1.3355400353917184
17170000,noun,0.7684564187201158
17170000,other,0.9660693086927997
17170000,verb,1.1917568384128072
